No,Buyer,PO.Buyer,Style,Qty,End-Sewing.Date,Ex-Fact.Date,Week11-7,Week28-14,Week315-21,Week422-28,Week529-31,Week6,Total,FOB,Week,Amount,SO No,WO No,Branch,Factory,Tarikan,Source,Cost.Type
609,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158603",1224,01/01/2025,01/03/2025,1224,0,0,0,0,0,1224,5.82,W1,1780.92,24001991,184317,1204,MJ2,,Schedule,FOB
610,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158603",1224,01/13/2025,01/03/2025,1224,0,0,0,0,0,1224,5.82,W1,1780.92,24001991,184317,1204,MJ2,,Schedule,FOB
611,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158603",1224,01/10/2025,01/03/2025,1224,0,0,0,0,0,1224,5.82,W1,1780.92,24001991,184317,1204,MJ2,,Schedule,FOB
612,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607",720,01/01/2025,01/03/2025,720,0,0,0,0,0,720,5.14,W1,1233.6,24001947,184273,1204,KLB,,Schedule,FOB
613,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607",720,01/06/2025,01/03/2025,720,0,0,0,0,0,720,5.14,W1,1233.6,24001947,184273,1204,KLB,,Schedule,FOB
614,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607",360,01/01/2025,01/03/2025,360,0,0,0,0,0,360,5.14,W1,616.8,24001947,184273,1204,KLB,,Schedule,FOB
615,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607",360,12/24/2024,01/03/2025,360,0,0,0,0,0,360,5.14,W1,616.8,24001947,184273,1204,KLB,,Schedule,FOB
616,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607XXL",576,01/01/2025,01/03/2025,576,0,0,0,0,0,576,5.49,W1,1054.08,24001948,184274,1204,KLB,,Schedule,FOB
617,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607XXL",576,01/07/2025,01/03/2025,576,0,0,0,0,0,576,5.49,W1,1054.08,24001948,184274,1204,KLB,,Schedule,FOB
618,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607XXL",288,12/31/2024,01/03/2025,288,0,0,0,0,0,288,5.49,W1,527.04,24001948,184274,1204,KLB,,Schedule,FOB
619,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158607XXL",288,12/24/2024,01/03/2025,288,0,0,0,0,0,288,5.49,W1,527.04,24001948,184274,1204,KLB,,Schedule,FOB
620,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590",558,01/16/2025,01/03/2025,558,0,0,0,0,0,558,5.14,W1,956.04,24001949,184275,1204,KLB,,Schedule,FOB
621,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590",558,01/09/2025,01/03/2025,558,0,0,0,0,0,558,5.14,W1,956.04,24001949,184275,1204,KLB,,Schedule,FOB
622,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590",500,01/01/2025,01/03/2025,500,0,0,0,0,0,500,5.14,W1,856.67,24001949,184275,1204,KLB,,Schedule,FOB
623,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590",500,12/30/2024,01/03/2025,500,0,0,0,0,0,500,5.14,W1,856.67,24001949,184275,1204,KLB,,Schedule,FOB
624,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590XXL",198,01/16/2025,01/03/2025,198,0,0,0,0,0,198,5.49,W1,362.34,24001950,184276,1204,KLB,,Schedule,FOB
625,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590XXL",198,01/09/2025,01/03/2025,198,0,0,0,0,0,198,5.49,W1,362.34,24001950,184276,1204,KLB,,Schedule,FOB
626,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590XXL",450,12/30/2024,01/03/2025,450,0,0,0,0,0,450,5.49,W1,823.5,24001950,184276,1204,KLB,,Schedule,FOB
627,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590XXL",450,12/31/2024,01/03/2025,450,0,0,0,0,0,450,5.49,W1,823.5,24001950,184276,1204,KLB,,Schedule,FOB
628,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159768",8316,01/15/2025,01/03/2025,8316,0,0,0,0,0,8316,4.21,W1,11670.12,24001938,184264,1204,KLB,,Schedule,FOB
629,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159768",8316,01/06/2025,01/03/2025,8316,0,0,0,0,0,8316,4.21,W1,11670.12,24001938,184264,1204,KLB,,Schedule,FOB
630,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159768",6804,01/03/2025,01/03/2025,6804,0,0,0,0,0,6804,4.21,W1,9548.28,24001938,184264,1204,KLB,,Schedule,FOB
631,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159768",6804,12/31/2024,01/03/2025,6804,0,0,0,0,0,6804,4.21,W1,9548.28,24001938,184264,1204,KLB,,Schedule,FOB
632,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159767",6048,01/02/2025,01/03/2025,6048,0,0,0,0,0,6048,4.21,W1,8487.36,24001939,184265,1204,KLB,,Schedule,FOB
633,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159767",6048,01/06/2025,01/03/2025,6048,0,0,0,0,0,6048,4.21,W1,8487.36,24001939,184265,1204,KLB,,Schedule,FOB
634,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159767",6048,01/06/2025,01/03/2025,6048,0,0,0,0,0,6048,4.21,W1,8487.36,24001939,184265,1204,KLB,,Schedule,FOB
635,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159767",6048,12/30/2024,01/03/2025,6048,0,0,0,0,0,6048,4.21,W1,8487.36,24001939,184265,1204,KLB,,Schedule,FOB
636,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592",1000,12/24/2024,01/03/2025,1000,0,0,0,0,0,1000,5.14,W1,1713.33,24001945,184271,1204,KLB,,Schedule,FOB
637,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592",515,12/27/2024,01/03/2025,515,0,0,0,0,0,515,5.14,W1,882.37,24001945,184271,1204,KLB,,Schedule,FOB
638,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592XXL",404,12/31/2024,01/03/2025,404,0,0,0,0,0,404,5.49,W1,739.32,24001946,184272,1204,KLB,,Schedule,FOB
639,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592XXL",810,12/30/2024,01/03/2025,810,0,0,0,0,0,810,5.49,W1,1482.3,24001946,184272,1204,KLB,,Schedule,FOB
640,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159767",6048,12/30/2024,01/03/2025,6048,0,0,0,0,0,6048,4.21,W1,8487.36,24001939,184265,1204,KLB,,Schedule,FOB
641,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159767",6048,12/30/2024,01/03/2025,6048,0,0,0,0,0,6048,4.21,W1,8487.36,24001939,184265,1204,KLB,,Schedule,FOB
642,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590",616,12/31/2024,01/03/2025,616,0,0,0,0,0,616,5.14,W1,1055.41,24001949,184275,1204,KLB,,Schedule,FOB
643,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158590",616,12/24/2024,01/03/2025,616,0,0,0,0,0,616,5.14,W1,1055.41,24001949,184275,1204,KLB,,Schedule,FOB
644,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159770",3355,12/23/2024,01/03/2025,3355,0,0,0,0,0,3355,5.72,W1,4797.65,24001937,184263,1204,MJ2,,Schedule,FOB
645,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159770",3355,12/23/2024,01/03/2025,3355,0,0,0,0,0,3355,5.72,W1,4797.65,24001937,184263,1204,MJ2,,Schedule,FOB
646,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159770",3355,12/23/2024,01/03/2025,3355,0,0,0,0,0,3355,5.72,W1,4797.65,24001937,184263,1204,MJ2,,Schedule,FOB
647,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159770",3355,12/23/2024,01/03/2025,3355,0,0,0,0,0,3355,5.72,W1,4797.65,24001937,184263,1204,MJ2,,Schedule,FOB
648,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592",808,12/31/2024,01/03/2025,808,0,0,0,0,0,808,5.14,W1,1384.37,24001945,184271,1204,KLB,,Schedule,FOB
649,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592XXL",350,01/01/2025,01/03/2025,350,0,0,0,0,0,350,5.49,W1,640.5,24001946,184272,1204,KLB,,Schedule,FOB
650,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159772",2555,12/31/2024,01/03/2025,2555,0,0,0,0,0,2555,5.48,W1,3500.35,24001936,184262,1204,MJ2,,Schedule,FOB
651,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159772",2555,12/30/2024,01/03/2025,2555,0,0,0,0,0,2555,5.48,W1,3500.35,24001936,184262,1204,MJ2,,Schedule,FOB
652,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159772",2555,12/30/2024,01/03/2025,2555,0,0,0,0,0,2555,5.48,W1,3500.35,24001936,184262,1204,MJ2,,Schedule,FOB
653,"AGRON, INC.",PO-0000940,"ADIDAS BRF, 5159772",2557,12/30/2024,01/03/2025,2557,0,0,0,0,0,2557,5.48,W1,3503.09,24001936,184262,1204,MJ2,,Schedule,FOB
654,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592",485,01/01/2025,01/03/2025,485,0,0,0,0,0,485,5.14,W1,830.97,24001945,184271,1204,KLB,,Schedule,FOB
655,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158592XXL",56,01/02/2025,01/03/2025,56,0,0,0,0,0,56,5.49,W1,102.48,24001946,184272,1204,KLB,,Schedule,FOB
656,KANMO RETAIL GROUP,,"MOTHER CARE, EA472",400,11/26/2024,01/06/2025,400,0,0,0,0,0,400,3.06,W1,1224,24001248,184064,1205,CVA,,Schedule,FOB
657,KANMO RETAIL GROUP,,"MOTHER CARE, EA472",400,01/03/2025,01/06/2025,400,0,0,0,0,0,400,3.06,W1,1224,24001248,184064,1205,CVA,,Schedule,FOB
658,KANMO RETAIL GROUP,,"MOTHER CARE, EA518",800,11/01/2024,01/06/2025,800,0,0,0,0,0,800,4.68,W1,1872,24001249,183976,1205,CVA,,Schedule,FOB
659,KANMO RETAIL GROUP,,"MOTHER CARE, EA518",800,01/06/2025,01/06/2025,800,0,0,0,0,0,800,4.68,W1,1872,24001249,183976,1205,CVA,,Schedule,FOB
660,KANMO RETAIL GROUP,,"MOTHER CARE, BB124",400,11/02/2024,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001250,183969,1205,CVA,,Schedule,FOB
661,KANMO RETAIL GROUP,,"MOTHER CARE, BB124",400,11/06/2024,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001250,183969,1205,CVA,,Schedule,FOB
662,KANMO RETAIL GROUP,,"MOTHER CARE, BB199",400,11/05/2024,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001251,183970,1205,CVA,,Schedule,FOB
663,KANMO RETAIL GROUP,,"MOTHER CARE, BB199",400,01/06/2025,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001251,183970,1205,CVA,,Schedule,FOB
664,KANMO RETAIL GROUP,,"MOTHER CARE, BB198",400,11/05/2024,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001252,183971,1205,CVA,,Schedule,FOB
665,KANMO RETAIL GROUP,,"MOTHER CARE, BB198",400,11/07/2024,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001252,183971,1205,CVA,,Schedule,FOB
666,KANMO RETAIL GROUP,,"MOTHER CARE, BB123",400,01/02/2025,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001253,183972,1205,CVA,,Schedule,FOB
667,KANMO RETAIL GROUP,,"MOTHER CARE, BB123",400,01/07/2025,01/06/2025,400,0,0,0,0,0,400,2.9,W1,1160,24001253,183972,1205,CVA,,Schedule,FOB
668,KANMO RETAIL GROUP,,"MOTHER CARE, CA184",800,10/29/2024,01/06/2025,800,0,0,0,0,0,800,4.77,W1,1908,24001254,183973,1205,CVA2,,Schedule,FOB
669,KANMO RETAIL GROUP,,"MOTHER CARE, CA184",800,12/30/2024,01/06/2025,800,0,0,0,0,0,800,4.77,W1,1908,24001254,183973,1205,CVA2,,Schedule,FOB
670,KANMO RETAIL GROUP,,"MOTHER CARE, CA173",400,10/30/2024,01/06/2025,400,0,0,0,0,0,400,2.74,W1,1096,24001246,183974,1205,CVA2,,Schedule,FOB
671,KANMO RETAIL GROUP,,"MOTHER CARE, CA173",400,12/30/2024,01/06/2025,400,0,0,0,0,0,400,2.74,W1,1096,24001246,183974,1205,CVA2,,Schedule,FOB
672,KANMO RETAIL GROUP,,"MOTHER CARE, LK647",450,01/08/2025,01/06/2025,450,0,0,0,0,0,450,3.81,W1,1714.5,24001270,184073,1205,CVA,,Schedule,FOB
673,KANMO RETAIL GROUP,,"MOTHER CARE, LK647",450,01/14/2025,01/06/2025,450,0,0,0,0,0,450,3.81,W1,1714.5,24001270,184073,1205,CVA,,Schedule,FOB
674,KANMO RETAIL GROUP,,"MOTHER CARE, LL105",900,12/30/2024,01/06/2025,900,0,0,0,0,0,900,9.03,W1,8127,24001271,184074,1205,CVA,,Schedule,FOB
675,KANMO RETAIL GROUP,,"MOTHER CARE, LL105",900,11/28/2024,01/06/2025,900,0,0,0,0,0,900,9.03,W1,8127,24001271,184074,1205,CVA,,Schedule,FOB
676,KANMO RETAIL GROUP,,"MOTHER CARE, LL106",450,01/08/2025,01/06/2025,450,0,0,0,0,0,450,4,W1,1800,24001272,184075,1205,CVA,,Schedule,FOB
677,KANMO RETAIL GROUP,,"MOTHER CARE, LL106",450,12/18/2024,01/06/2025,450,0,0,0,0,0,450,4,W1,1800,24001272,184075,1205,CVA,,Schedule,FOB
678,KANMO RETAIL GROUP,,"MOTHER CARE, LK890",200,12/26/2024,01/06/2025,200,0,0,0,0,0,200,5.48,W1,548,24001291,184077,1205,CVA,,Schedule,FOB
679,KANMO RETAIL GROUP,,"MOTHER CARE, LK890",200,12/26/2024,01/06/2025,200,0,0,0,0,0,200,5.48,W1,548,24001291,184077,1205,CVA,,Schedule,FOB
680,KANMO RETAIL GROUP,,"MOTHER CARE, LL034",1350,12/19/2024,01/06/2025,1350,0,0,0,0,0,1350,9.68,W1,4356,24001282,184083,1205,CVA,,Schedule,FOB
681,KANMO RETAIL GROUP,,"MOTHER CARE, LL034",1350,12/21/2024,01/06/2025,1350,0,0,0,0,0,1350,9.68,W1,4356,24001282,184083,1205,CVA,,Schedule,FOB
682,KANMO RETAIL GROUP,,"MOTHER CARE, LL037",450,01/10/2025,01/06/2025,450,0,0,0,0,0,450,3.87,W1,1741.5,24001283,184084,1205,CVA,,Schedule,FOB
683,KANMO RETAIL GROUP,,"MOTHER CARE, LL037",450,01/18/2025,01/06/2025,450,0,0,0,0,0,450,3.87,W1,1741.5,24001283,184084,1205,CVA,,Schedule,FOB
684,KANMO RETAIL GROUP,,"MOTHER CARE, LL165",1350,01/08/2025,01/06/2025,1350,0,0,0,0,0,1350,9.68,W1,4356,24001296,184089,1205,CVA,,Schedule,FOB
685,KANMO RETAIL GROUP,,"MOTHER CARE, LL165",1350,12/17/2024,01/06/2025,1350,0,0,0,0,0,1350,9.68,W1,4356,24001296,184089,1205,CVA,,Schedule,FOB
686,KANMO RETAIL GROUP,,"MOTHER CARE, LL168",900,12/27/2024,01/06/2025,900,0,0,0,0,0,900,6.77,W1,3046.5,24001298,184091,1205,CVA,,Schedule,FOB
687,KANMO RETAIL GROUP,,"MOTHER CARE, LL168",900,01/22/2025,01/06/2025,900,0,0,0,0,0,900,6.77,W1,3046.5,24001298,184091,1205,CVA,,Schedule,FOB
688,KANMO RETAIL GROUP,,"MOTHER CARE, LK963",400,01/31/2025,01/06/2025,400,0,0,0,0,0,400,6.06,W1,1212,24001300,184093,1205,CVA2,,Schedule,FOB
689,KANMO RETAIL GROUP,,"MOTHER CARE, LK963",400,12/21/2024,01/06/2025,400,0,0,0,0,0,400,6.06,W1,1212,24001300,184093,1205,CVA2,,Schedule,FOB
690,KANMO RETAIL GROUP,,"MOTHER CARE, LK962",200,12/26/2024,01/06/2025,200,0,0,0,0,0,200,6.06,W1,606,24001301,184094,1205,CVA2,,Schedule,FOB
691,KANMO RETAIL GROUP,,"MOTHER CARE, LK962",200,01/01/2025,01/06/2025,200,0,0,0,0,0,200,6.06,W1,606,24001301,184094,1205,CVA2,,Schedule,FOB
692,KANMO RETAIL GROUP,,"MOTHER CARE, EB138",800,01/14/2025,01/06/2025,800,0,0,0,0,0,800,4.84,W1,1936,24001305,184098,1205,CVA,,Schedule,FOB
693,KANMO RETAIL GROUP,,"MOTHER CARE, EB138",800,12/04/2024,01/06/2025,800,0,0,0,0,0,800,4.84,W1,1936,24001305,184098,1205,CVA,,Schedule,FOB
694,KANMO RETAIL GROUP,,"MOTHER CARE, EB140",600,12/27/2024,01/06/2025,600,0,0,0,0,0,600,4.84,W1,1452,24001306,184099,1205,CVA,,Schedule,FOB
695,KANMO RETAIL GROUP,,"MOTHER CARE, EB140",600,01/22/2025,01/06/2025,600,0,0,0,0,0,600,4.84,W1,1452,24001306,184099,1205,CVA,,Schedule,FOB
696,KANMO RETAIL GROUP,,"MOTHER CARE, CA172",400,11/04/2024,01/06/2025,400,0,0,0,0,0,400,2.74,W1,1096,24001247,183975,1205,CVA,,Schedule,FOB
697,KANMO RETAIL GROUP,,"MOTHER CARE, CA172",400,01/04/2025,01/06/2025,400,0,0,0,0,0,400,2.74,W1,1096,24001247,183975,1205,CVA,,Schedule,FOB
698,RED WING SHOE COMPANY LLC,3512901,RED WING SHOE COMPANY INC,1500,01/02/2025,01/06/2025,1500,0,0,0,0,0,1500,23.22,W1,34830,24001448,184102,1201,MJ1,,Schedule,CMT
699,RED WING SHOE COMPANY LLC,3512901,RED WING SHOE COMPANY INC,1500,01/03/2025,01/06/2025,1500,0,0,0,0,0,1500,23.22,W1,34830,24001448,184102,1201,MJ1,,Schedule,CMT
700,MARUBENI FASHION LINK LTD.,,"NISHIMATSUYA, EC25SS37ML301",8500,01/13/2025,01/06/2025,8500,0,0,0,0,0,8500,1.79,W1,15215,24001425,184134,1201,CVA,,Schedule,FOB
701,MARUBENI FASHION LINK LTD.,,"NISHIMATSUYA, EC25SS37ML301",8500,01/04/2025,01/06/2025,8500,0,0,0,0,0,8500,1.79,W1,15215,24001425,184134,1201,CVA,,Schedule,FOB
702,KANMO RETAIL GROUP,,"MOTHER CARE, LK890",400,12/24/2024,01/06/2025,400,0,0,0,0,0,400,5.48,W1,1096,24001291,184077,1205,CVA2,,Schedule,FOB
703,RED WING SHOE COMPANY LLC,3514401,RED WING SHOE COMPANY LLC,2,12/30/2024,01/06/2025,2,0,0,0,0,0,2,20.28,W1,40.56,24001525,184573,1201,CJL,,Schedule,CMT
704,RED WING SHOE COMPANY LLC,3514401,RED WING SHOE COMPANY LLC,198,01/01/2025,01/06/2025,198,0,0,0,0,0,198,20.28,W1,4015.44,24001526,184574,1201,CJL,,Schedule,CMT
705,HEXAPOLE COMPANY LIMITED,SC240023,"MEC, 5058305",2706,01/30/2025,01/10/2025,0,2706,0,0,0,0,2706,6.8,W2,18400.8,24001460,184361,1201,MJ1,,Schedule,CMT
706,HEXAPOLE COMPANY LIMITED,SC240022,"MEC, 5058304",3004,01/22/2025,01/10/2025,0,3004,0,0,0,0,3004,6.8,W2,20427.2,24001464,184365,1201,MJ1,,Schedule,CMT
707,HEXAPOLE COMPANY LIMITED,SC240020,"MEC, 5058306",3001,02/13/2025,01/10/2025,0,3001,0,0,0,0,3001,3.45,W2,10353.45,24001462,184363,1201,MJ1,,Schedule,CMT
708,HEXAPOLE COMPANY LIMITED,SC240021,"MEC, 5058551",1204,01/29/2025,01/10/2025,0,1204,0,0,0,0,1204,4.4,W2,5297.6,24001463,184364,1201,MJ1,,Schedule,CMT
709,HEXAPOLE COMPANY LIMITED,SC240024,"MEC, 5059878",2010,02/21/2025,01/10/2025,0,2010,0,0,0,0,2010,9.3,W2,18693,24001461,184362,1201,MJ1,,Schedule,CMT
710,"AGRON, INC.",PO-0000941,"ADIDAS TATO, 5157998",4176,01/09/2025,01/10/2025,0,4176,0,0,0,0,4176,6.41,W2,13384.08,24001986,184312,1204,MJ2,,Schedule,FOB
711,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158594",3159,01/02/2025,01/10/2025,0,3159,0,0,0,0,3159,4.92,W2,5180.76,24001955,184281,1204,MJ2,,Schedule,FOB
712,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158594",3159,01/02/2025,01/10/2025,0,3159,0,0,0,0,3159,4.92,W2,5180.76,24001955,184281,1204,MJ2,,Schedule,FOB
713,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158594",3159,01/02/2025,01/10/2025,0,3159,0,0,0,0,3159,4.92,W2,5180.76,24001955,184281,1204,MJ2,,Schedule,FOB
714,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5158594",3159,01/01/2025,01/10/2025,0,3159,0,0,0,0,3159,4.92,W2,5180.76,24001955,184281,1204,MJ2,,Schedule,FOB
715,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157976",4158,12/31/2024,01/10/2025,0,4158,0,0,0,0,4158,6.34,W2,8787.24,24001964,184290,1204,MJ2,,Schedule,FOB
716,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157976",4158,12/31/2024,01/10/2025,0,4158,0,0,0,0,4158,6.34,W2,8787.24,24001964,184290,1204,MJ2,,Schedule,FOB
717,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157976XXL",270,12/31/2024,01/10/2025,0,270,0,0,0,0,270,6.83,W2,614.7,24001997,184291,1204,MJ2,,Schedule,FOB
718,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157976XXL",270,12/31/2024,01/10/2025,0,270,0,0,0,0,270,6.83,W2,614.7,24001997,184291,1204,MJ2,,Schedule,FOB
719,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157997",4590,01/02/2025,01/10/2025,0,4590,0,0,0,0,4590,5.78,W2,8843.4,24001966,184292,1204,MJ2,,Schedule,FOB
720,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157997",4590,01/02/2025,01/10/2025,0,4590,0,0,0,0,4590,5.78,W2,8843.4,24001966,184292,1204,MJ2,,Schedule,FOB
721,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157987",2268,01/03/2025,01/10/2025,0,2268,0,0,0,0,2268,5.23,W2,3953.88,24001967,184293,1204,MJ2,,Schedule,FOB
722,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5157987",2268,01/03/2025,01/10/2025,0,2268,0,0,0,0,2268,5.23,W2,3953.88,24001967,184293,1204,MJ2,,Schedule,FOB
723,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305",3429,01/02/2025,01/10/2025,0,3429,0,0,0,0,3429,6.5,W2,7429.5,24001968,184294,1204,MJ2,,Schedule,FOB
724,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305",3429,01/06/2025,01/10/2025,0,3429,0,0,0,0,3429,6.5,W2,7429.5,24001968,184294,1204,MJ2,,Schedule,FOB
725,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305",3429,01/03/2025,01/10/2025,0,3429,0,0,0,0,3429,6.5,W2,7429.5,24001968,184294,1204,MJ2,,Schedule,FOB
726,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305",3429,01/01/2025,01/10/2025,0,3429,0,0,0,0,3429,6.5,W2,7429.5,24001968,184294,1204,MJ2,,Schedule,FOB
727,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305XXL",270,01/02/2025,01/10/2025,0,270,0,0,0,0,270,7.18,W2,646.2,24001969,184295,1204,MJ2,,Schedule,FOB
728,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305XXL",270,01/06/2025,01/10/2025,0,270,0,0,0,0,270,7.18,W2,646.2,24001969,184295,1204,MJ2,,Schedule,FOB
729,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305XXL",270,01/03/2025,01/10/2025,0,270,0,0,0,0,270,7.18,W2,646.2,24001969,184295,1204,MJ2,,Schedule,FOB
730,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159305XXL",270,01/01/2025,01/10/2025,0,270,0,0,0,0,270,7.18,W2,646.2,24001969,184295,1204,MJ2,,Schedule,FOB
731,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296",1674,01/02/2025,01/10/2025,0,1674,0,0,0,0,1674,6.5,W2,3627,24001970,184296,1204,MJ2,,Schedule,FOB
732,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296",1674,01/02/2025,01/10/2025,0,1674,0,0,0,0,1674,6.5,W2,3627,24001970,184296,1204,MJ2,,Schedule,FOB
733,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296",1674,01/06/2025,01/10/2025,0,1674,0,0,0,0,1674,6.5,W2,3627,24001970,184296,1204,MJ2,,Schedule,FOB
734,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296",1674,01/02/2025,01/10/2025,0,1674,0,0,0,0,1674,6.5,W2,3627,24001970,184296,1204,MJ2,,Schedule,FOB
735,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296XXL",135,01/02/2025,01/10/2025,0,135,0,0,0,0,135,7.18,W2,323.1,24001971,184297,1204,MJ2,,Schedule,FOB
736,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296XXL",135,01/06/2025,01/10/2025,0,135,0,0,0,0,135,7.18,W2,323.1,24001971,184297,1204,MJ2,,Schedule,FOB
737,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296XXL",135,01/03/2025,01/10/2025,0,135,0,0,0,0,135,7.18,W2,323.1,24001971,184297,1204,MJ2,,Schedule,FOB
738,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159296XXL",135,01/01/2025,01/10/2025,0,135,0,0,0,0,135,7.18,W2,323.1,24001971,184297,1204,MJ2,,Schedule,FOB
739,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159307",1836,01/02/2025,01/10/2025,0,1836,0,0,0,0,1836,6.5,W2,3978,24001972,184298,1204,MJ2,,Schedule,FOB
740,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159307",1836,01/07/2025,01/10/2025,0,1836,0,0,0,0,1836,6.5,W2,3978,24001972,184298,1204,MJ2,,Schedule,FOB
741,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159307",1836,01/06/2025,01/10/2025,0,1836,0,0,0,0,1836,6.5,W2,3978,24001972,184298,1204,MJ2,,Schedule,FOB
742,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159307",1836,01/02/2025,01/10/2025,0,1836,0,0,0,0,1836,6.5,W2,3978,24001972,184298,1204,MJ2,,Schedule,FOB
743,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159310",1188,01/02/2025,01/10/2025,0,1188,0,0,0,0,1188,6.5,W2,2574,24001973,184299,1204,MJ2,,Schedule,FOB
744,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159310",1188,01/08/2025,01/10/2025,0,1188,0,0,0,0,1188,6.5,W2,2574,24001973,184299,1204,MJ2,,Schedule,FOB
745,"AGRON, INC.",PO-0000941,"ADIDAS BRF, 5159310",1188,01/06/2025,01/10/2025,0,1188,0,0,0,0,1188,6.5,W2,2574,24001973,184299,1204,MJ2,,Schedule,FOB
